Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HElo,AElo
2019-10-06,2019,Rovaniemi,SJK,1,0,H,U,2.05,3.26,3.68,13,3.0,0.0,0.0,2.0,7.0,0.0,7.0,2.0,3.0,-1.0,5.0,-3.0,8.0,1.0,0.0,1.0,0.0,1.0,-1.0,33.3,50.0,25.0,33.3,1525.9,1468.8
2019-10-06,2019,Mariehamn,Ilves,2,2,D,O,2.55,3.27,2.69,13,1.0,1.0,2.0,1.0,1.0,3.0,-2.0,2.0,4.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,58.3,58.3,25.0,1487.7,1584.2
2019-10-06,2019,Lahti,KPV Kokkola,1,4,A,O,2.43,3.14,2.93,14,1.0,1.0,1.0,2.0,5.0,4.0,1.0,3.0,5.0,-2.0,2.0,-1.0,3.0,1.0,1.0,0.0,0.0,1.0,-1.0,38.5,15.4,15.4,69.2,1521.1,1460.7
2019-10-06,2019,KuPS,Honka,1,1,D,U,1.9,3.42,3.95,14,3.0,3.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,53.8,15.4,61.5,23.1,1658.1,1605.8
2019-10-06,2019,HJK,Inter Turku,0,1,A,U,1.98,3.59,3.46,13,2.0,1.0,0.0,2.0,9.0,1.0,8.0,2.0,3.0,-1.0,7.0,-2.0,9.0,2.0,0.0,2.0,0.0,1.0,-1.0,41.7,8.3,41.7,41.7,1650.3,1560.8
2019-09-28,2019,Rovaniemi,VPS,2,1,H,O,1.85,3.49,4.12,12,2.0,0.0,1.0,2.0,5.0,2.0,3.0,3.0,8.0,-5.0,2.0,-6.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,27.3,54.5,0.0,50.0,1518.2,1437.8
2019-09-28,2019,Lahti,HIFK,2,2,D,O,2.82,2.95,2.66,13,2.0,0.0,1.0,3.0,6.0,5.0,1.0,3.0,9.0,-6.0,3.0,-4.0,7.0,1.0,0.0,1.0,0.0,1.0,-1.0,41.7,16.7,9.1,54.5,1521.9,1493.4
2019-09-28,2019,Inter Turku,Honka,0,1,A,U,2.33,3.33,2.94,13,3.0,2.0,0.0,1.0,7.0,5.0,2.0,3.0,3.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,16.7,58.3,25.0,1570.1,1596.5
2019-09-28,2019,HJK,Mariehamn,3,0,H,O,1.61,3.87,5.25,12,1.0,1.0,0.0,2.0,7.0,2.0,5.0,3.0,4.0,-1.0,4.0,-2.0,6.0,1.0,0.0,1.0,0.0,1.0,-1.0,36.4,9.1,41.7,33.3,1644.4,1493.6
2019-09-27,2019,SJK,KPV Kokkola,0,2,A,U,2.15,3.3,3.3,13,0.0,0.0,1.0,3.0,2.0,4.0,-2.0,4.0,8.0,-4.0,-2.0,-4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,33.3,41.7,8.3,75.0,1479.7,1449.8
2019-09-27,2019,KuPS,Ilves,2,0,H,U,2.0,3.33,3.7,13,3.0,2.0,0.0,0.0,8.0,5.0,3.0,0.0,3.0,-3.0,8.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,50.0,16.7,63.6,18.2,1649.7,1592.6
2019-09-22,2019,Mariehamn,KuPS,0,1,A,U,3.96,3.66,1.84,12,1.0,2.0,2.0,1.0,2.0,6.0,-4.0,4.0,3.0,1.0,-2.0,3.0,-5.0,0.0,2.0,-2.0,1.0,0.0,1.0,36.4,54.5,54.5,18.2,1499.7,1643.6
2019-09-22,2019,Ilves,Inter Turku,1,0,H,U,2.48,3.17,2.86,13,1.0,2.0,2.0,1.0,3.0,3.0,0.0,4.0,2.0,2.0,-1.0,1.0,-2.0,1.0,1.0,0.0,1.0,1.0,0.0,33.3,25.0,45.5,36.4,1582.7,1580.0
2019-09-21,2019,KPV Kokkola,Rovaniemi,4,1,H,O,2.48,3.19,2.83,12,2.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,-2.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,27.3,54.5,25.0,41.7,1437.2,1530.8
2019-09-21,2019,Honka,HJK,3,1,H,O,2.49,3.28,2.75,12,0.0,1.0,2.0,2.0,1.0,2.0,-1.0,3.0,3.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,45.5,33.3,33.3,1584.5,1656.5
2019-09-21,2019,HIFK,SJK,2,0,H,U,2.29,3.09,3.24,13,2.0,1.0,0.0,1.0,8.0,2.0,6.0,5.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,16.7,27.3,27.3,1483.2,1489.9
2019-09-20,2019,VPS,Lahti,1,2,A,O,2.42,3.17,2.93,12,2.0,1.0,1.0,2.0,7.0,2.0,5.0,6.0,7.0,-1.0,1.0,-5.0,6.0,0.0,1.0,-1.0,0.0,2.0,-2.0,18.2,45.5,27.3,54.5,1445.8,1513.8
2019-09-15,2019,KuPS,HJK,1,0,H,U,2.59,3.14,2.74,12,2.0,1.0,0.0,1.0,8.0,3.0,5.0,1.0,3.0,-2.0,7.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,45.5,18.2,36.4,27.3,1632.6,1667.5
2019-09-15,2019,Inter Turku,Mariehamn,2,0,H,U,1.74,3.68,4.55,12,3.0,2.0,0.0,1.0,6.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,72.7,18.2,45.5,27.3,1571.8,1507.9
2019-09-15,2019,Ilves,Honka,0,2,A,U,2.25,3.18,3.23,12,1.0,2.0,2.0,1.0,3.0,6.0,-3.0,4.0,5.0,-1.0,-1.0,1.0,-2.0,1.0,0.0,1.0,1.0,0.0,1.0,36.4,18.2,54.5,27.3,1593.2,1573.9
2019-09-14,2019,Lahti,Rovaniemi,3,0,H,O,2.89,2.98,2.59,12,2.0,0.0,1.0,0.0,4.0,4.0,0.0,3.0,4.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,18.2,27.3,36.4,1502.7,1542.0
2019-09-13,2019,SJK,VPS,1,1,D,U,2.05,3.24,3.66,12,0.0,0.0,2.0,2.0,1.0,2.0,-1.0,5.0,8.0,-3.0,-4.0,-6.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,36.4,45.5,0.0,54.5,1491.2,1444.5
2019-09-13,2019,HIFK,KPV Kokkola,3,1,H,O,2.19,3.27,3.25,12,2.0,0.0,0.0,3.0,6.0,3.0,3.0,4.0,6.0,-2.0,2.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,18.2,9.1,72.7,1474.0,1446.4
2019-09-01,2019,Lahti,Mariehamn,0,1,A,U,3.29,3.28,2.18,11,3.0,1.0,0.0,2.0,5.0,3.0,2.0,2.0,3.0,-1.0,3.0,0.0,3.0,0.0,1.0,-1.0,0.0,0.0,0.0,40.0,10.0,40.0,30.0,1513.2,1497.4
2019-09-01,2019,HJK,Rovaniemi,2,2,D,O,1.38,4.43,8.37,11,1.0,0.0,0.0,1.0,6.0,2.0,4.0,2.0,3.0,-1.0,4.0,-1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,10.0,30.0,40.0,1671.1,1538.3
2019-08-31,2019,VPS,HIFK,3,2,H,O,2.55,3.29,2.7,11,1.0,0.0,1.0,2.0,5.0,4.0,1.0,5.0,7.0,-2.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,10.0,50.0,10.0,50.0,1433.0,1485.5
2019-08-31,2019,SJK,KuPS,1,3,A,O,3.28,3.19,2.22,11,0.0,2.0,2.0,1.0,0.0,5.0,-5.0,4.0,3.0,1.0,-4.0,2.0,-6.0,0.0,1.0,-1.0,2.0,0.0,2.0,40.0,40.0,50.0,20.0,1497.7,1626.2
2019-08-31,2019,KPV Kokkola,Honka,0,1,A,U,3.78,3.49,1.94,11,2.0,1.0,1.0,2.0,5.0,6.0,-1.0,4.0,8.0,-4.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,30.0,50.0,50.0,30.0,1453.2,1567.1
2019-08-31,2019,Ilves,Inter Turku,0,1,A,U,2.46,3.12,2.93,11,1.0,1.0,1.0,2.0,5.0,3.0,2.0,5.0,4.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,40.0,10.0,40.0,40.0,1604.5,1560.6
2019-08-27,2019,Ilves,HIFK,3,1,H,O,1.8,3.36,4.7,10,0.0,1.0,1.0,1.0,3.0,6.0,-3.0,5.0,5.0,0.0,-2.0,1.0,-3.0,0.0,1.0,-1.0,1.0,0.0,1.0,33.3,11.1,11.1,44.4,1597.4,1492.5
2019-08-26,2019,Inter Turku,KPV Kokkola,2,1,H,O,1.5,4.16,6.38,11,3.0,0.0,0.0,3.0,7.0,2.0,5.0,3.0,7.0,-4.0,4.0,-5.0,9.0,1.0,0.0,1.0,0.0,1.0,-1.0,70.0,20.0,10.0,70.0,1553.2,1460.6
2019-08-25,2019,Rovaniemi,Lahti,3,0,H,O,2.19,3.06,3.53,11,1.0,1.0,2.0,1.0,3.0,3.0,0.0,5.0,5.0,0.0,-2.0,-2.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,20.0,60.0,30.0,50.0,1528.5,1523.0
2019-08-25,2019,Mariehamn,SJK,1,0,H,U,1.88,3.45,4.15,11,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,-2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,30.0,60.0,30.0,20.0,1486.8,1508.3
2019-08-24,2019,KuPS,VPS,5,0,H,O,1.53,4.02,6.16,11,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,4.0,-3.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.0,50.0,1621.0,1438.2
2019-08-24,2019,Honka,HJK,0,1,A,U,3.64,3.14,2.12,11,1.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,3.0,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,30.0,30.0,1574.6,1663.6
2019-08-23,2019,HIFK,Ilves,2,2,D,O,3.45,3.18,2.16,11,2.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,20.0,70.0,20.0,1489.4,1600.5
2019-08-19,2019,VPS,Mariehamn,2,1,H,O,3.81,3.63,1.9,10,0.0,1.0,2.0,1.0,4.0,2.0,2.0,6.0,1.0,5.0,-2.0,1.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,55.6,44.4,22.2,1426.1,1498.9
2019-08-19,2019,SJK,Rovaniemi,0,0,D,U,2.05,3.13,3.85,10,1.0,0.0,2.0,2.0,1.0,2.0,-1.0,4.0,4.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,2.0,0.0,2.0,44.4,44.4,33.3,44.4,1507.7,1529.1
2019-08-19,2019,Lahti,Honka,3,2,H,O,4.77,3.46,1.76,10,2.0,1.0,0.0,1.0,2.0,6.0,-4.0,0.0,7.0,-7.0,2.0,-1.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,11.1,55.6,22.2,1510.9,1586.7
2019-08-18,2019,KPV Kokkola,HJK,2,1,H,O,5.54,3.67,1.64,10,2.0,2.0,1.0,0.0,5.0,5.0,0.0,4.0,1.0,3.0,1.0,4.0,-3.0,0.0,2.0,-2.0,0.0,0.0,0.0,22.2,55.6,33.3,22.2,1444.7,1679.5
2019-08-16,2019,Inter Turku,HIFK,3,2,H,O,1.66,3.66,5.23,10,3.0,1.0,0.0,1.0,6.0,4.0,2.0,1.0,5.0,-4.0,5.0,-1.0,6.0,2.0,1.0,1.0,0.0,1.0,-1.0,66.7,22.2,12.5,37.5,1544.5,1498.1
2019-08-16,2019,Ilves,KuPS,0,2,A,U,2.21,3.2,3.33,9,1.0,1.0,0.0,1.0,6.0,4.0,2.0,3.0,4.0,-1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,37.5,0.0,44.4,22.2,1610.5,1611.0
2019-08-15,2019,SJK,Mariehamn,0,2,A,U,2.74,3.15,2.61,9,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,37.5,37.5,25.0,1518.6,1488.0
2019-08-11,2019,Rovaniemi,VPS,2,1,H,O,2.05,3.18,3.8,10,0.0,0.0,2.0,2.0,1.0,2.0,-1.0,4.0,4.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.1,66.7,0.0,44.4,1521.6,1433.6
2019-08-11,2019,Mariehamn,Ilves,0,1,A,U,2.87,3.2,2.46,10,1.0,2.0,1.0,1.0,6.0,4.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,33.3,55.6,66.7,22.2,1495.0,1603.5
2019-08-10,2019,KuPS,Inter Turku,2,0,H,U,2.57,3.24,2.71,10,1.0,2.0,0.0,1.0,6.0,6.0,0.0,2.0,3.0,-1.0,4.0,3.0,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,33.3,22.2,44.4,33.3,1602.4,1553.1
2019-08-10,2019,Honka,SJK,0,0,D,U,1.62,3.74,5.55,10,1.0,1.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,-1.0,1.0,-3.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,44.4,44.4,33.3,22.2,1588.8,1516.5
2019-08-10,2019,HJK,Lahti,4,0,H,O,1.36,4.44,9.52,10,0.0,1.0,1.0,1.0,2.0,3.0,-1.0,3.0,3.0,0.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,33.3,11.1,33.3,44.4,1673.7,1516.6
2019-08-09,2019,HIFK,KPV Kokkola,3,2,H,O,2.04,3.22,3.75,10,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,-2.0,0.0,-4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,44.4,22.2,11.1,66.7,1489.1,1453.7
2019-08-04,2019,Lahti,KPV Kokkola,1,0,H,U,2.29,3.1,3.26,9,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,7.0,-5.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,2.0,-2.0,25.0,12.5,12.5,62.5,1507.9,1462.4
2019-08-04,2019,KuPS,HIFK,1,1,D,U,1.75,3.46,4.84,9,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,-2.0,3.0,-1.0,4.0,1.0,1.0,0.0,0.0,1.0,-1.0,37.5,25.0,14.3,42.9,1605.8,1485.8
2019-08-04,2019,Inter Turku,Mariehamn,1,0,H,U,1.75,3.8,4.33,9,2.0,1.0,0.0,0.0,6.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,62.5,25.0,42.9,14.3,1544.2,1503.8
2019-08-04,2019,Ilves,Rovaniemi,2,2,D,O,1.6,3.52,6.43,8,2.0,1.0,0.0,2.0,8.0,2.0,6.0,3.0,3.0,0.0,5.0,-1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,42.9,0.0,37.5,50.0,1606.0,1519.1
2019-08-03,2019,VPS,Honka,2,3,A,O,4.53,3.63,1.76,9,0.0,1.0,2.0,1.0,3.0,4.0,-1.0,5.0,5.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,50.0,50.0,25.0,1439.7,1582.7
2019-07-28,2019,Rovaniemi,Inter Turku,0,2,A,U,3.93,3.44,1.93,9,0.0,1.0,2.0,1.0,1.0,5.0,-4.0,3.0,4.0,-1.0,-2.0,1.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,12.5,62.5,37.5,37.5,1529.0,1534.4
2019-07-28,2019,Mariehamn,HIFK,1,3,A,O,1.73,3.57,4.82,9,1.0,0.0,1.0,1.0,5.0,1.0,4.0,4.0,4.0,0.0,1.0,-3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,37.5,50.0,0.0,50.0,1515.0,1474.6
2019-07-28,2019,KPV Kokkola,KuPS,2,1,H,O,3.16,3.24,2.27,9,1.0,2.0,2.0,0.0,4.0,5.0,-1.0,6.0,3.0,3.0,-2.0,2.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,12.5,62.5,50.0,12.5,1447.8,1620.3
2019-07-27,2019,Honka,Ilves,1,2,A,O,2.39,3.07,3.11,9,2.0,2.0,1.0,1.0,5.0,5.0,0.0,2.0,4.0,-2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,37.5,62.5,25.0,1592.6,1596.1
2019-07-27,2019,HJK,VPS,1,1,D,U,1.39,4.42,8.25,9,1.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,-1.0,1.0,-2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,37.5,12.5,0.0,50.0,1679.8,1433.6
2019-07-26,2019,SJK,Lahti,0,2,A,U,1.78,3.25,5.13,8,2.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,8.0,-5.0,1.0,-6.0,7.0,0.0,0.0,0.0,0.0,2.0,-2.0,57.1,28.6,25.0,50.0,1527.4,1497.0
2019-07-21,2019,KuPS,Mariehamn,0,0,D,U,2.41,3.34,2.85,8,2.0,1.0,1.0,0.0,6.0,3.0,3.0,2.0,2.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,42.9,28.6,50.0,16.7,1623.5,1511.9
2019-07-21,2019,Inter Turku,Honka,3,1,H,O,2.52,3.28,2.74,8,1.0,2.0,1.0,0.0,5.0,5.0,0.0,4.0,3.0,1.0,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,57.1,28.6,57.1,14.3,1522.1,1604.9
2019-07-21,2019,HIFK,Rovaniemi,1,0,H,U,2.59,2.87,3.01,9,2.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,37.5,25.0,42.9,42.9,1462.4,1541.2
2019-07-20,2019,VPS,Lahti,1,1,D,U,2.31,3.09,3.24,8,0.0,1.0,3.0,2.0,2.0,2.0,0.0,5.0,7.0,-2.0,-3.0,-5.0,2.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,57.1,28.6,57.1,1431.7,1499.0
2019-07-20,2019,KPV Kokkola,SJK,1,2,A,O,2.9,2.99,2.58,8,1.0,1.0,1.0,2.0,4.0,1.0,3.0,5.0,4.0,1.0,-1.0,-3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,14.3,57.1,25.0,25.0,1456.0,1519.2
2019-07-20,2019,Ilves,HJK,1,1,D,U,2.87,3.0,2.61,7,2.0,3.0,0.0,0.0,7.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,37.5,25.0,1593.6,1682.3
2019-07-14,2019,Mariehamn,KPV Kokkola,3,0,H,O,1.6,3.88,5.4,8,0.0,1.0,2.0,1.0,2.0,3.0,-1.0,5.0,4.0,1.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,28.6,57.1,14.3,57.1,1503.0,1464.9
2019-07-14,2019,Lahti,Ilves,1,0,H,U,4.59,3.28,1.84,8,1.0,2.0,1.0,1.0,4.0,5.0,-1.0,2.0,4.0,-2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.3,14.3,71.4,14.3,1485.6,1606.9
2019-07-13,2019,SJK,VPS,1,0,H,U,1.81,3.32,4.71,7,2.0,0.0,1.0,2.0,4.0,3.0,1.0,3.0,5.0,-2.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,33.3,0.0,42.9,1511.2,1439.7
2019-07-13,2019,Honka,HIFK,3,0,H,O,1.59,3.64,6.14,8,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,42.9,0.0,40.0,1598.5,1468.9
2019-07-07,2019,Ilves,SJK,3,0,H,O,1.93,3.11,4.35,6,1.0,1.0,0.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,28.6,14.3,1599.2,1519.0
2019-07-06,2019,Rovaniemi,Mariehamn,1,2,A,O,2.62,3.05,2.78,8,0.0,1.0,1.0,0.0,1.0,5.0,-4.0,2.0,1.0,1.0,-1.0,4.0,-5.0,0.0,1.0,-1.0,0.0,0.0,0.0,14.3,57.1,40.0,20.0,1553.0,1491.2
2019-07-06,2019,KPV Kokkola,VPS,2,1,H,O,2.48,3.01,3.0,7,0.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66.7,0.0,33.3,1455.1,1449.5
2019-07-06,2019,Honka,KuPS,1,2,A,O,2.18,3.29,3.27,7,2.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,-2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,33.3,42.9,14.3,1608.3,1613.6
2019-07-05,2019,Inter Turku,Lahti,2,0,H,U,1.63,3.65,5.53,7,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,7.0,-3.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,2.0,-2.0,50.0,33.3,33.3,50.0,1512.6,1495.1
2019-07-04,2019,HIFK,HJK,0,2,A,U,5.51,3.59,1.65,8,2.0,2.0,0.0,1.0,4.0,3.0,1.0,2.0,3.0,-1.0,2.0,0.0,2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,42.9,14.3,28.6,28.6,1473.6,1677.6
2019-07-01,2019,SJK,Inter Turku,2,1,H,O,3.1,3.14,2.34,6,1.0,2.0,2.0,0.0,2.0,6.0,-4.0,3.0,3.0,0.0,-1.0,3.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,40.0,40.0,42.9,28.6,1508.5,1523.0
2019-06-30,2019,Mariehamn,Honka,2,2,D,O,3.08,3.25,2.3,7,1.0,2.0,2.0,0.0,1.0,4.0,-3.0,3.0,2.0,1.0,-2.0,2.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,33.3,66.7,66.7,16.7,1487.8,1611.8
2019-06-30,2019,Lahti,HIFK,0,0,D,U,2.56,2.83,3.09,7,1.0,0.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,0.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,16.7,16.7,0.0,50.0,1495.8,1472.9
2019-06-29,2019,VPS,Ilves,1,2,A,O,4.22,3.25,1.91,7,0.0,2.0,2.0,1.0,2.0,4.0,-2.0,4.0,3.0,1.0,-2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.7,16.7,1455.8,1593.0
2019-06-29,2019,Rovaniemi,KPV Kokkola,0,0,D,U,1.92,3.22,4.23,7,0.0,1.0,2.0,2.0,1.0,4.0,-3.0,3.0,7.0,-4.0,-2.0,-3.0,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,16.7,66.7,16.7,66.7,1555.9,1452.2
2019-06-29,2019,HJK,KuPS,1,1,D,U,1.7,3.71,4.75,8,1.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,42.9,14.3,50.0,16.7,1679.5,1611.7
2019-06-25,2019,Mariehamn,HJK,0,2,A,U,3.25,3.27,2.2,6,1.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,4.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,40.0,60.0,16.7,33.3,1493.0,1674.3
2019-06-25,2019,KuPS,Lahti,5,1,H,O,1.73,3.54,4.82,7,2.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,1.0,-1.0,33.3,33.3,40.0,40.0,1604.5,1502.9
2019-06-25,2019,Inter Turku,VPS,1,1,D,U,1.48,4.17,6.53,6,2.0,0.0,1.0,2.0,6.0,2.0,4.0,3.0,4.0,-1.0,3.0,-2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0,40.0,0.0,40.0,1525.0,1453.8
2019-06-25,2019,Ilves,KPV Kokkola,4,2,H,O,1.52,3.85,6.57,5,1.0,1.0,0.0,2.0,2.0,3.0,-1.0,1.0,6.0,-5.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,2.0,-2.0,25.0,0.0,20.0,60.0,1586.5,1458.7
2019-06-25,2019,Honka,Rovaniemi,1,0,H,U,1.71,3.48,5.12,6,1.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,4.0,-2.0,1.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,-1.0,40.0,40.0,50.0,33.3,1602.9,1564.8
2019-06-19,2019,HJK,Honka,0,1,A,U,1.91,3.45,3.89,7,1.0,1.0,0.0,1.0,5.0,3.0,2.0,3.0,4.0,-1.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,1.0,-1.0,50.0,0.0,60.0,20.0,1687.1,1590.1
2019-06-18,2019,Lahti,Rovaniemi,1,2,A,O,2.41,2.89,3.24,6,1.0,1.0,0.0,2.0,5.0,1.0,4.0,2.0,5.0,-3.0,3.0,-4.0,7.0,1.0,0.0,1.0,0.0,2.0,-2.0,20.0,0.0,40.0,40.0,1511.6,1556.0
2019-06-18,2019,HIFK,SJK,1,0,H,U,3.01,2.92,2.52,7,1.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,16.7,33.3,0.0,1461.2,1520.2
2019-06-17,2019,VPS,KuPS,1,2,A,O,3.53,3.24,2.09,6,0.0,1.0,1.0,1.0,2.0,5.0,-3.0,3.0,5.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,20.0,1460.0,1598.3
2019-06-16,2019,KPV Kokkola,Inter Turku,1,3,A,O,3.87,3.47,1.91,6,0.0,1.0,1.0,1.0,1.0,5.0,-4.0,5.0,5.0,0.0,-4.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,60.0,33.3,33.3,1467.3,1516.4
2019-06-02,2019,Mariehamn,Lahti,0,1,A,U,1.81,3.41,4.51,5,1.0,0.0,2.0,2.0,5.0,0.0,5.0,6.0,3.0,3.0,-1.0,-3.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,50.0,50.0,25.0,50.0,1503.0,1501.6
